pr_id,pr_number,title,agent,user,state,created_at,merged_at,repo_url,total_additions,total_deletions,total_changes,files_touched,num_commits,net_change,churn_ratio,size_category
3149389762,1087,Fix LeetCode 321 example,OpenAI_Codex,tamnd,closed,2025-06-16T10:13:53Z,2025-06-16T10:17:58Z,https://api.github.com/repos/mochilang/mochi,9,3,12,1,1,6,0.3333333333333333,XS
3149751271,1103,Add map-based solution for LeetCode 102,OpenAI_Codex,tamnd,closed,2025-06-16T12:02:44Z,,https://api.github.com/repos/mochilang/mochi,46,46,92,1,1,0,1.0,S
3149753813,1104,Refactor LeetCode 103 example without union types,OpenAI_Codex,tamnd,closed,2025-06-16T12:03:30Z,,https://api.github.com/repos/mochilang/mochi,51,43,94,1,1,8,0.8431372549019608,S
3149755089,1105,Refactor LeetCode 104 solution,OpenAI_Codex,tamnd,closed,2025-06-16T12:03:49Z,,https://api.github.com/repos/mochilang/mochi,39,28,67,1,1,11,0.717948717948718,S
3149757417,1106,Solve LeetCode 101 without union types,OpenAI_Codex,tamnd,closed,2025-06-16T12:04:27Z,,https://api.github.com/repos/mochilang/mochi,64,75,139,1,1,-11,1.171875,S
3149774286,1107,Rewrite LC105 example,OpenAI_Codex,tamnd,closed,2025-06-16T12:09:27Z,,https://api.github.com/repos/mochilang/mochi,49,33,82,1,1,16,0.673469387755102,S
3149785988,1109,Solve leetcode 110 without unions,OpenAI_Codex,tamnd,closed,2025-06-16T12:13:02Z,2025-06-16T12:16:19Z,https://api.github.com/repos/mochilang/mochi,57,64,121,1,1,-7,1.1228070175438596,S
3149817411,1110,Solve LeetCode 101 without match,OpenAI_Codex,tamnd,closed,2025-06-16T12:23:25Z,,https://api.github.com/repos/mochilang/mochi,55,81,136,1,1,-26,1.4727272727272727,S
3149819864,1111,Refactor LeetCode 102 example,OpenAI_Codex,tamnd,closed,2025-06-16T12:24:16Z,,https://api.github.com/repos/mochilang/mochi,49,48,97,1,1,1,0.9795918367346939,S
3234972709,4453,Consolidate config schemas,OpenAI_Codex,philippthun,closed,2025-07-16T08:21:35Z,2025-07-28T07:54:23Z,https://api.github.com/repos/cloudfoundry/cloud_controller_ng,1233,1350,2583,21,1,-117,1.094890510948905,XL
3162891164,532,Improve OAuth2 docs,OpenAI_Codex,jkroepke,closed,2025-06-20T10:59:59Z,2025-06-20T11:06:49Z,https://api.github.com/repos/jkroepke/openvpn-auth-oauth2,13,0,13,4,1,13,0.0,S
3163071309,189,Fix search progress bar,OpenAI_Codex,shinnku-nikaidou,closed,2025-06-20T11:57:04Z,2025-06-20T11:57:34Z,https://api.github.com/repos/shinnku-nikaidou/shinnku-com,4,4,8,4,1,0,1.0,XS
3160775696,1583,Dynamically substitute main version in versions.rst from release-cycle.json,OpenAI_Codex,corneliusroemer,closed,2025-06-19T15:51:11Z,2025-06-24T07:21:07Z,https://api.github.com/repos/python/devguide,47,34,81,2,10,13,0.723404255319149,S
3161101357,530,Improve testutils documentation,OpenAI_Codex,jkroepke,closed,2025-06-19T18:43:03Z,2025-06-19T18:52:59Z,https://api.github.com/repos/jkroepke/openvpn-auth-oauth2,55,6,61,7,1,49,0.10909090909090909,S
3219594419,7413,Add 15-puzzle solver via Go FFI,OpenAI_Codex,tamnd,closed,2025-07-10T14:30:27Z,2025-07-10T14:32:14Z,https://api.github.com/repos/mochilang/mochi,249,0,249,3,1,249,0.0,M
3219593963,7411,Add Mochi version of Rosetta 15-puzzle game,OpenAI_Codex,tamnd,closed,2025-07-10T14:30:19Z,2025-07-10T14:32:00Z,https://api.github.com/repos/mochilang/mochi,123,0,123,1,1,123,0.0,M
3134630272,3419,Fix outdated turbo config,OpenAI_Codex,six7,open,2025-06-10T19:23:43Z,,https://api.github.com/repos/tokens-studio/figma-plugin,1,1,2,1,1,0,1.0,XS
3134993065,25,Fix audio channel getter,OpenAI_Codex,joamag,closed,2025-06-10T22:38:16Z,2025-06-10T23:06:56Z,https://api.github.com/repos/joamag/boytacean,2,2,4,2,1,0,1.0,XS
3122813314,478,Update help output test,OpenAI_Codex,carlospolop,closed,2025-06-05T22:01:38Z,,https://api.github.com/repos/peass-ng/PEASS-ng,12,0,12,1,1,12,0.0,S
3276228753,14944,Refine C# JSON AST,OpenAI_Codex,tamnd,closed,2025-07-30T08:56:15Z,2025-07-30T08:56:30Z,https://api.github.com/repos/mochilang/mochi,49243,15285,64528,105,1,33958,0.3103994476372276,XL
3276230425,14945,Refactor clj json AST node,OpenAI_Codex,tamnd,closed,2025-07-30T08:56:51Z,2025-07-30T08:57:04Z,https://api.github.com/repos/mochilang/mochi,30,10,40,1,1,20,0.3333333333333333,S
3276232893,14946,Enhance Dart AST output,OpenAI_Codex,tamnd,closed,2025-07-30T08:57:41Z,2025-07-30T08:58:00Z,https://api.github.com/repos/mochilang/mochi,56568,3554,60122,104,1,53014,0.06282704002262764,XL
3276235332,14947,Extend Elixir JSON AST structs,OpenAI_Codex,tamnd,closed,2025-07-30T08:58:29Z,2025-07-30T08:58:41Z,https://api.github.com/repos/mochilang/mochi,11,0,11,1,1,11,0.0,S
3276240606,14949,Update F# json-ast,OpenAI_Codex,tamnd,closed,2025-07-30T09:00:17Z,2025-07-30T09:00:32Z,https://api.github.com/repos/mochilang/mochi,60905,3352,64257,104,1,57553,0.055036532304408504,XL
3276242912,14950,Enhance Haskell AST types,OpenAI_Codex,tamnd,open,2025-07-30T09:00:58Z,,https://api.github.com/repos/mochilang/mochi,53,5,58,2,1,48,0.09433962264150944,S
3276245111,14951,Update Lua AST and regenerate golden json,OpenAI_Codex,tamnd,closed,2025-07-30T09:01:39Z,2025-07-30T09:01:54Z,https://api.github.com/repos/mochilang/mochi,55232,36615,91847,104,1,18617,0.662930909617613,XL
3276248518,14952,Enhance Kotlin json AST,OpenAI_Codex,tamnd,closed,2025-07-30T09:02:49Z,2025-07-30T09:03:09Z,https://api.github.com/repos/mochilang/mochi,71021,14,71035,103,1,71007,0.0001971247940749919,XL
3276252173,14953,Refine PHP AST output,OpenAI_Codex,tamnd,closed,2025-07-30T09:04:07Z,2025-07-30T09:04:19Z,https://api.github.com/repos/mochilang/mochi,1330,1328,2658,2,1,2,0.9984962406015038,XL
3276254440,14954,Refactor prolog json-ast nodes,OpenAI_Codex,tamnd,closed,2025-07-30T09:04:51Z,2025-07-30T09:05:10Z,https://api.github.com/repos/mochilang/mochi,51,35,86,2,1,16,0.6862745098039216,S
3276259502,14955,Refactor Racket AST representation,OpenAI_Codex,tamnd,closed,2025-07-30T09:06:34Z,2025-07-30T09:06:48Z,https://api.github.com/repos/mochilang/mochi,49032,26793,75825,105,1,22239,0.54643906020558,XL
3276261888,14956,Update Scala json-ast,OpenAI_Codex,tamnd,closed,2025-07-30T09:07:24Z,2025-07-30T09:07:39Z,https://api.github.com/repos/mochilang/mochi,8954,37347,46301,99,1,-28393,4.170985034621398,XL
3276267960,14958,Update Swift JSON AST format,OpenAI_Codex,tamnd,closed,2025-07-30T09:09:27Z,2025-07-30T09:09:41Z,https://api.github.com/repos/mochilang/mochi,1872,12944,14816,76,1,-11072,6.914529914529915,XL
3276270238,14959,Refine Python json-ast,OpenAI_Codex,tamnd,closed,2025-07-30T09:10:14Z,,https://api.github.com/repos/mochilang/mochi,4363,17729,22092,106,1,-13366,4.06348842539537,XL
3276276295,14961,Update OCaml JSON AST,OpenAI_Codex,tamnd,closed,2025-07-30T09:12:18Z,2025-07-30T09:12:35Z,https://api.github.com/repos/mochilang/mochi,24952,495,25447,32,1,24457,0.019838089131131772,XL
3276293266,14963,Refine Rust JSON AST structs,OpenAI_Codex,tamnd,closed,2025-07-30T09:17:44Z,2025-07-30T09:18:01Z,https://api.github.com/repos/mochilang/mochi,311,303,614,6,1,8,0.9742765273311897,M
3276295357,14964,Refine Zig AST structs,OpenAI_Codex,tamnd,closed,2025-07-30T09:18:24Z,,https://api.github.com/repos/mochilang/mochi,47,5,52,2,1,42,0.10638297872340426,S
3276297272,14965,Update Erlang json-ast structs,OpenAI_Codex,tamnd,closed,2025-07-30T09:19:02Z,2025-07-30T09:19:16Z,https://api.github.com/repos/mochilang/mochi,37,2,39,2,1,35,0.05405405405405406,S
3276302360,14967,Update Prolog JSON AST converter,OpenAI_Codex,tamnd,closed,2025-07-30T09:20:46Z,2025-07-30T09:21:05Z,https://api.github.com/repos/mochilang/mochi,22,10,32,2,1,12,0.45454545454545453,S
3276417672,14969,Refactor Haskell json-ast to use option,OpenAI_Codex,tamnd,closed,2025-07-30T09:59:55Z,2025-07-30T10:00:29Z,https://api.github.com/repos/mochilang/mochi,20,12,32,2,1,8,0.6,S
3276422263,14970,Refine PHP json AST,OpenAI_Codex,tamnd,closed,2025-07-30T10:01:29Z,2025-07-30T10:02:01Z,https://api.github.com/repos/mochilang/mochi,7867,16973,24840,20,1,-9106,2.1574933265539595,XL
3276428172,14972,Update Java AST structures and regenerate golden files,OpenAI_Codex,tamnd,open,2025-07-30T10:03:31Z,,https://api.github.com/repos/mochilang/mochi,11126,2686,13812,22,1,8440,0.2414165018874708,XL
3276588610,3917,Update CI Python matrix,OpenAI_Codex,MontrealAI,closed,2025-07-30T11:01:21Z,2025-07-30T11:02:54Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,2,2,4,1,1,0,1.0,XS
3276737711,3919,Improve owner check in CI workflow,OpenAI_Codex,MontrealAI,closed,2025-07-30T11:56:11Z,2025-07-30T11:56:22Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,2,1,3,1,1,1,0.5,XS
3276900185,3920,[alpha_factory] Add Python 3.13 to CI matrix,OpenAI_Codex,MontrealAI,closed,2025-07-30T12:39:53Z,2025-07-30T12:40:13Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,2,2,4,1,1,0,1.0,XS
3277020600,15056,Refactor TypeScript AST and regenerate golden,OpenAI_Codex,tamnd,open,2025-07-30T13:11:31Z,,https://api.github.com/repos/mochilang/mochi,154,62,216,5,1,92,0.4025974025974026,M
3277024450,15057,Update ts AST and regenerate sample,OpenAI_Codex,tamnd,closed,2025-07-30T13:12:31Z,2025-07-30T13:13:11Z,https://api.github.com/repos/mochilang/mochi,135,33,168,3,1,102,0.24444444444444444,M
3277025809,15058,Update C AST and move golden output,OpenAI_Codex,tamnd,closed,2025-07-30T13:12:52Z,2025-07-30T13:13:19Z,https://api.github.com/repos/mochilang/mochi,111,2,113,4,1,109,0.018018018018018018,M
3277026304,15059,Refactor C++ aster AST and regenerate sample,OpenAI_Codex,tamnd,closed,2025-07-30T13:13:02Z,2025-07-30T13:13:27Z,https://api.github.com/repos/mochilang/mochi,214,3,217,4,1,211,0.014018691588785047,M
3277031143,15060,Improve gox AST and update golden,OpenAI_Codex,tamnd,closed,2025-07-30T13:14:10Z,2025-07-30T13:14:29Z,https://api.github.com/repos/mochilang/mochi,149,13,162,4,1,136,0.087248322147651,M
3277034680,15061,Refactor C# AST and update golden file,OpenAI_Codex,tamnd,closed,2025-07-30T13:15:09Z,2025-07-30T13:15:50Z,https://api.github.com/repos/mochilang/mochi,101,17,118,4,1,84,0.16831683168316833,M
3277035758,15064,Update Erlang AST to aster output,OpenAI_Codex,tamnd,closed,2025-07-30T13:15:30Z,2025-07-30T13:16:16Z,https://api.github.com/repos/mochilang/mochi,86,1,87,2,1,85,0.011627906976744186,S
3277035891,15065,Update F# AST structs and regenerate print_hello,OpenAI_Codex,tamnd,closed,2025-07-30T13:15:33Z,2025-07-30T13:16:23Z,https://api.github.com/repos/mochilang/mochi,89,20,109,4,1,69,0.2247191011235955,S
3277036306,15066,Refactor Java aster AST,OpenAI_Codex,tamnd,closed,2025-07-30T13:15:40Z,2025-07-30T13:17:14Z,https://api.github.com/repos/mochilang/mochi,136,15,151,4,1,121,0.11029411764705882,M
3277045541,15072,Update Prolog aster AST output,OpenAI_Codex,tamnd,closed,2025-07-30T13:18:23Z,2025-07-30T13:18:42Z,https://api.github.com/repos/mochilang/mochi,60,1,61,2,1,59,0.016666666666666666,S
3277045571,15073,Add Ruby AST for print_hello,OpenAI_Codex,tamnd,closed,2025-07-30T13:18:24Z,2025-07-30T13:18:59Z,https://api.github.com/repos/mochilang/mochi,34,0,34,1,1,34,0.0,S
3277045895,15075,Enhance Racket aster tests,OpenAI_Codex,tamnd,closed,2025-07-30T13:18:30Z,2025-07-30T13:19:07Z,https://api.github.com/repos/mochilang/mochi,138,1,139,2,1,137,0.007246376811594203,M
3277045862,15074,Update Rust aster output path,OpenAI_Codex,tamnd,closed,2025-07-30T13:18:30Z,2025-07-30T13:19:16Z,https://api.github.com/repos/mochilang/mochi,119,1,120,2,1,118,0.008403361344537815,M
3174068500,1141,Implement cached data layer in web,OpenAI_Codex,mfreeman451,closed,2025-06-25T04:05:06Z,2025-06-25T04:06:03Z,https://api.github.com/repos/carverauto/serviceradar,183,110,293,6,1,73,0.6010928961748634,M
3174087198,155,Add fjall_storage key parsing tests,OpenAI_Codex,carlsverre,closed,2025-06-25T04:13:22Z,,https://api.github.com/repos/orbitinghail/graft,214,41,255,2,2,173,0.19158878504672897,M
3175465424,425,Add beginner step-by-step setup guides,OpenAI_Codex,wieslawsoltes,closed,2025-06-25T12:26:54Z,2025-06-25T12:32:08Z,https://api.github.com/repos/wieslawsoltes/Dock,232,1,233,6,3,231,0.004310344827586207,M
3175466241,426,Add deep dive documentation,OpenAI_Codex,wieslawsoltes,closed,2025-06-25T12:27:11Z,2025-06-25T12:31:49Z,https://api.github.com/repos/wieslawsoltes/Dock,106,1,107,3,2,105,0.009433962264150943,M
3175507765,428,Add Dock API scenario documentation,OpenAI_Codex,wieslawsoltes,closed,2025-06-25T12:41:33Z,2025-06-25T12:43:11Z,https://api.github.com/repos/wieslawsoltes/Dock,245,468,713,9,2,-223,1.910204081632653,M
3175520712,2584,[alpha_factory] docs: link interactive GitHub Pages demo,OpenAI_Codex,MontrealAI,closed,2025-06-25T12:45:48Z,2025-06-25T12:45:56Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,2,0,2,1,1,2,0.0,XS
3175574907,204,Allow TestFlight builds in sideload detection,OpenAI_Codex,StephenDev0,closed,2025-06-25T13:03:03Z,,https://api.github.com/repos/StephenDev0/StikDebug,23,59,82,2,1,-36,2.5652173913043477,S
3150030617,2245,[alpha_factory] add experience demo tests,OpenAI_Codex,MontrealAI,closed,2025-06-16T13:30:04Z,2025-06-16T13:30:57Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,211,0,211,3,1,211,0.0,M
3151089117,270,Add tests for checked sets,OpenAI_Codex,jdereg,closed,2025-06-16T19:36:26Z,2025-06-16T19:36:49Z,https://api.github.com/repos/jdereg/java-util,33,0,33,2,1,33,0.0,S
3170814588,231,Update docs with sample links,OpenAI_Codex,wieslawsoltes,closed,2025-06-24T07:51:31Z,2025-06-24T07:58:48Z,https://api.github.com/repos/wieslawsoltes/Xaml.Behaviors,419,419,838,1,1,0,1.0,M
3179413971,320,Add link checker workflow and directory overview,OpenAI_Codex,santosomar,closed,2025-06-26T14:54:35Z,2025-06-26T14:57:04Z,https://api.github.com/repos/The-Art-of-Hacking/h4cker,27,0,27,3,1,27,0.0,S
3083441492,139,Add README snippet for AffinityThreadFactory,OpenAI_Codex,peter-lawrey,closed,2025-05-22T13:45:07Z,2025-05-22T15:33:07Z,https://api.github.com/repos/OpenHFT/Java-Thread-Affinity,19,0,19,1,1,19,0.0,S
3083446085,141,Add affinity strategy table to README,OpenAI_Codex,peter-lawrey,closed,2025-05-22T13:46:31Z,2025-05-22T15:32:37Z,https://api.github.com/repos/OpenHFT/Java-Thread-Affinity,15,1,16,1,1,14,0.06666666666666667,S
3083472660,150,Add test for core-wide CPU reservation,OpenAI_Codex,peter-lawrey,closed,2025-05-22T13:53:40Z,2025-05-22T15:28:58Z,https://api.github.com/repos/OpenHFT/Java-Thread-Affinity,21,0,21,1,1,21,0.0,S
3083487601,565,Add custom logo option on share page,OpenAI_Codex,richiemcilroy,open,2025-05-22T13:57:44Z,,https://api.github.com/repos/CapSoftware/Cap,260,39,299,6,1,221,0.15,M
3083568715,10002,fix(frontend): Top Agents header spacing,OpenAI_Codex,ograce1421,closed,2025-05-22T14:23:28Z,2025-05-22T16:27:33Z,https://api.github.com/repos/Significant-Gravitas/AutoGPT,1589,2053,3642,72,6,-464,1.2920075519194463,XL
3083601213,125,Add optional validation dataset for gr00t training,OpenAI_Codex,Pierre-LouisBJT,closed,2025-05-22T14:33:01Z,2025-05-23T13:53:26Z,https://api.github.com/repos/phospho-app/phosphobot,186,89,275,5,3,97,0.478494623655914,M
3210322442,4790,chore(app): Enable horizontal scroll in eval results table,OpenAI_Codex,will-holley,closed,2025-07-07T21:43:40Z,,https://api.github.com/repos/promptfoo/promptfoo,8764,481,9245,99,2,8283,0.05488361478776814,XL
3214900515,6612,Add slow tag for archived packages,OpenAI_Codex,tamnd,closed,2025-07-09T07:48:24Z,,https://api.github.com/repos/mochilang/mochi,133,1,134,66,1,132,0.007518796992481203,M
3225317702,933,Switch dataset and document pages to card layout,OpenAI_Codex,242816,closed,2025-07-12T12:53:19Z,,https://api.github.com/repos/bionic-gpt/bionic-gpt,153,249,402,7,1,-96,1.6274509803921569,M
3089218378,229,Fix alt text in edit node dialog,OpenAI_Codex,rbjarnason,closed,2025-05-25T11:00:02Z,2025-05-25T11:00:11Z,https://api.github.com/repos/CitizensFoundation/your-priorities-app,1,0,1,1,1,1,0.0,XS
3089275524,793,[alpha_factory] start ledger task in run loop,OpenAI_Codex,MontrealAI,closed,2025-05-25T12:42:19Z,2025-05-25T12:42:30Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,1,1,2,1,1,0,1.0,XS
3089288927,797,[alpha_factory] handle empty rows in plain table,OpenAI_Codex,MontrealAI,closed,2025-05-25T13:04:48Z,2025-05-25T13:05:21Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,9,1,10,2,1,8,0.1111111111111111,XS
3089352366,102,Add airbrush-style spray tool to Paint app,OpenAI_Codex,ryokun6,closed,2025-05-25T14:51:23Z,,https://api.github.com/repos/ryokun6/ryos,40,5,45,3,1,35,0.125,S
3089437826,845,[alpha_factory] document insight demo changelog,OpenAI_Codex,MontrealAI,closed,2025-05-25T17:04:37Z,2025-05-25T17:05:11Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,23,0,23,1,1,23,0.0,S
3089513293,875,[alpha_factory] Log bus handler errors,OpenAI_Codex,MontrealAI,closed,2025-05-25T19:12:37Z,2025-05-25T19:12:45Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,9,1,10,1,1,8,0.1111111111111111,XS
3232922107,2931,feat(analytics): include durations for trading events,OpenAI_Codex,CharlVS,closed,2025-07-15T16:32:43Z,2025-07-15T16:36:51Z,https://api.github.com/repos/KomodoPlatform/komodo-wallet,41,8,49,5,1,33,0.1951219512195122,S
3166227862,2681,Enable short-circuiting in interpreter,OpenAI_Codex,tamnd,closed,2025-06-22T19:59:57Z,2025-06-23T02:11:23Z,https://api.github.com/repos/mochilang/mochi,65,18,83,3,1,47,0.27692307692307694,S
3166334875,20569,Enable Math.sumPrecise,OpenAI_Codex,Jarred-Sumner,closed,2025-06-22T22:43:43Z,2025-06-23T02:23:15Z,https://api.github.com/repos/oven-sh/bun,2,0,2,2,1,2,0.0,XS
3147653147,13095,Add JSoup sanitization for admin HTML,OpenAI_Codex,buddhika75,closed,2025-06-15T14:56:41Z,2025-06-15T15:01:53Z,https://api.github.com/repos/hmislk/hmis,17,1,18,4,1,16,0.058823529411764705,S
3147611558,2200,[alpha_factory] Add py_compile pre-commit hook,OpenAI_Codex,MontrealAI,closed,2025-06-15T14:25:40Z,2025-06-15T14:25:52Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,5,0,5,1,1,5,0.0,XS
3146842005,2177,[alpha_factory] add selfheal config test,OpenAI_Codex,MontrealAI,closed,2025-06-14T22:27:22Z,2025-06-14T22:32:59Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,101,0,101,1,1,101,0.0,M
3185775687,13491,Add finalize list page for pharmacy POs,OpenAI_Codex,buddhika75,closed,2025-06-29T05:22:35Z,2025-06-29T05:22:46Z,https://api.github.com/repos/hmislk/hmis,171,2,173,2,1,169,0.011695906432748537,M
3217923411,1414,Add stage flag to feature context,OpenAI_Codex,toyamarinyon,closed,2025-07-10T05:12:43Z,,https://api.github.com/repos/giselles-ai/giselle,6,0,6,4,1,6,0.0,XS
3135225805,366,Remove unused datav1 runtime package,OpenAI_Codex,tamnd,closed,2025-06-11T01:42:19Z,2025-06-11T01:43:41Z,https://api.github.com/repos/mochilang/mochi,0,462,462,3,1,-462,462.0,XS
3135228029,367,Remove unused Go FFI plugin loader,OpenAI_Codex,tamnd,closed,2025-06-11T01:43:22Z,2025-06-11T01:45:17Z,https://api.github.com/repos/mochilang/mochi,1,58,59,2,1,-57,58.0,XS
3173795517,3081,Fix test failures,OpenAI_Codex,tamnd,closed,2025-06-25T01:58:24Z,2025-06-25T01:58:39Z,https://api.github.com/repos/mochilang/mochi,4,65,69,3,1,-61,16.25,XS
3173870463,1136,Support paginated SHOW SERVICES queries,OpenAI_Codex,mfreeman451,closed,2025-06-25T02:35:33Z,2025-06-25T02:36:44Z,https://api.github.com/repos/carverauto/serviceradar,36,3,39,2,1,33,0.08333333333333333,S
3173950276,418,Fix ThrowableFactory null cause,OpenAI_Codex,jdereg,closed,2025-06-25T03:08:50Z,2025-06-25T03:09:20Z,https://api.github.com/repos/jdereg/json-io,13,6,19,2,1,7,0.46153846153846156,S
3145442160,602,Fix leetcode examples 5 and 6,OpenAI_Codex,tamnd,closed,2025-06-14T05:22:15Z,2025-06-14T06:03:22Z,https://api.github.com/repos/mochilang/mochi,7,2,9,2,1,5,0.2857142857142857,XS
3145443262,603,Fix 3sum-closest example,OpenAI_Codex,tamnd,closed,2025-06-14T05:23:09Z,2025-06-14T06:03:49Z,https://api.github.com/repos/mochilang/mochi,12,2,14,1,1,10,0.16666666666666666,S
3145478017,604,Fix leetcode examples 31-40,OpenAI_Codex,tamnd,closed,2025-06-14T05:47:38Z,2025-06-14T07:17:13Z,https://api.github.com/repos/mochilang/mochi,28,27,55,5,1,1,0.9642857142857143,S
3145478506,605,Fix LeetCode examples 41-50,OpenAI_Codex,tamnd,closed,2025-06-14T05:47:59Z,2025-06-14T07:17:27Z,https://api.github.com/repos/mochilang/mochi,38,17,55,3,1,21,0.4473684210526316,S
3145497292,606,Fix LeetCode examples 51-60,OpenAI_Codex,tamnd,closed,2025-06-14T06:01:13Z,2025-06-14T07:17:38Z,https://api.github.com/repos/mochilang/mochi,43,22,65,3,1,21,0.5116279069767442,S
